SystemName,PlanetName,BodyType,PlanetFormID,PlanetEditorID,StarSystemID,ParentPlanetID,PlanetID,ResourceCategory,ResourceFormID,ResourceEditorID,ResourceName,Rarity
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Inorganic,000057C6,ResInorgRareTitanium,Titanium,Rare
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,00224641,ResOrgCommonMetabolicAgentFaunaHerbivore,MetabolicAgent,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,00224640,ResOrgCommonNutrientFaunaHerbivore,Nutrient,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,0022462E,ResOrgCommonSealantFaunaHerbivore,Sealant,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,00077823,ResOrgCommonToxin,Toxin,Common
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,00224631,ResOrgUncommonCosmeticFaunaHerbivore,Cosmetic,Uncommon
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,0029F401,ResOrgUncommonPigment,Pigment,Uncommon
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,00224636,ResOrgRareAminoAcidsFaunaHerbivore,AminoAcids,Rare
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,00224652,ResOrgRareAnalgesicFaunaCarnivore,Analgesic,Rare
Copernicus,Copernicus II,Planet,0005E256,CopernicusIIPlanetData,76816,0,2,Organic,00224655,ResOrgExoticSolventFaunaCarnivore,Solvent,Exotic
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Organic,00224649,ResOrgCommonStructuralFaunaCarnivore,Structural,Common
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Organic,0022462C,ResOrgCommonStructuralFaunaHerbivore,Structural,Common
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Organic,00077820,ResOrgUncommonAntimicrobial,Antimicrobial,Uncommon
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Organic,002246D8,ResOrgUncommonAntimicrobialFaunaHerbivore,Antimicrobial,Uncommon
Copernicus,Copernicus III,Planet,0005E257,CopernicusIIIPlanetData,76816,0,3,Organic,0007782A,ResOrgRareAminoAcids,AminoAcids,Rare
Copernicus,Copernicus III-a,Moon,0005E258,CopernicusIII-aPlanetData,76816,3,10,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Copernicus,Copernicus III-a,Moon,0005E258,CopernicusIII-aPlanetData,76816,3,10,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Copernicus,Copernicus III-a,Moon,0005E258,CopernicusIII-aPlanetData,76816,3,10,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Copernicus,Copernicus III-a,Moon,0005E258,CopernicusIII-aPlanetData,76816,3,10,Inorganic,000057E2,ResInorgExoticEuropium,Europium,Exotic
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Organic,00224642,ResOrgCommonFiberFaunaHerbivore,Fiber,Common
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Organic,0007782C,ResOrgUncommonMembrane,Membrane,Uncommon
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Organic,0022464D,ResOrgUncommonMembraneFaunaCarnivore,Membrane,Uncommon
Copernicus,Copernicus IV,Planet,0005E259,CopernicusIVPlanetData,76816,0,4,Organic,00224630,ResOrgUncommonMembraneFaunaHerbivore,Membrane,Uncommon
Copernicus,Copernicus V,Planet,0005E25A,CopernicusVPlanetData,76816,0,5,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Copernicus,Copernicus V,Planet,0005E25A,CopernicusVPlanetData,76816,0,5,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Copernicus,Copernicus V,Planet,0005E25A,CopernicusVPlanetData,76816,0,5,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Copernicus,Copernicus V,Planet,0005E25A,CopernicusVPlanetData,76816,0,5,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus V,Planet,0005E25A,CopernicusVPlanetData,76816,0,5,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Copernicus,Copernicus VI,Planet,0005E25B,CopernicusVIPlanetData,76816,0,6,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Copernicus,Copernicus VI,Planet,0005E25B,CopernicusVIPlanetData,76816,0,6,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Copernicus,Copernicus VI,Planet,0005E25B,CopernicusVIPlanetData,76816,0,6,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Copernicus,Copernicus VI,Planet,0005E25B,CopernicusVIPlanetData,76816,0,6,Inorganic,000057E2,ResInorgExoticEuropium,Europium,Exotic
Copernicus,Copernicus VII-a,Moon,0005E25E,CopernicusVII-aPlanetData,76816,7,12,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Copernicus,Copernicus VII-a,Moon,0005E25E,CopernicusVII-aPlanetData,76816,7,12,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Copernicus,Copernicus VII-a,Moon,0005E25E,CopernicusVII-aPlanetData,76816,7,12,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Copernicus,Copernicus VII-a,Moon,0005E25E,CopernicusVII-aPlanetData,76816,7,12,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus VII-a,Moon,0005E25E,CopernicusVII-aPlanetData,76816,7,12,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Copernicus,Copernicus VII-b,Moon,0005E25D,CopernicusVII-bPlanetData,76816,7,11,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Copernicus,Copernicus VII-b,Moon,0005E25D,CopernicusVII-bPlanetData,76816,7,11,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus VII-b,Moon,0005E25D,CopernicusVII-bPlanetData,76816,7,11,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Copernicus,Copernicus VII-b,Moon,0005E25D,CopernicusVII-bPlanetData,76816,7,11,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Copernicus,Copernicus VIII-a,Moon,0005E262,CopernicusVIII-aPlanetData,76816,8,15,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Copernicus,Copernicus VIII-a,Moon,0005E262,CopernicusVIII-aPlanetData,76816,8,15,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus VIII-a,Moon,0005E262,CopernicusVIII-aPlanetData,76816,8,15,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Copernicus,Copernicus VIII-a,Moon,0005E262,CopernicusVIII-aPlanetData,76816,8,15,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Copernicus,Copernicus VIII-a,Moon,0005E262,CopernicusVIII-aPlanetData,76816,8,15,Inorganic,000057DC,ResInorgExoticXenon_G,Xenon,Exotic
Copernicus,Copernicus VIII-b,Moon,0005E260,CopernicusVIII-bPlanetData,76816,8,13,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Copernicus,Copernicus VIII-b,Moon,0005E260,CopernicusVIII-bPlanetData,76816,8,13,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus VIII-c,Moon,0005E261,CopernicusVIII-cPlanetData,76816,8,14,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Copernicus,Copernicus VIII-c,Moon,0005E261,CopernicusVIII-cPlanetData,76816,8,14,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus VIII-c,Moon,0005E261,CopernicusVIII-cPlanetData,76816,8,14,Inorganic,000057C6,ResInorgRareTitanium,Titanium,Rare
Copernicus,Copernicus VIII-d,Moon,0005E263,CopernicusVIII-dPlanetData,76816,8,16,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Copernicus,Copernicus VIII-d,Moon,0005E263,CopernicusVIII-dPlanetData,76816,8,16,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus,Copernicus VIII-d,Moon,0005E263,CopernicusVIII-dPlanetData,76816,8,16,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Copernicus Minor,Copernicus Minor I-a,Moon,0005E252,CopernicusMinorI-aPlanetData,119039,1,4,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Copernicus Minor,Copernicus Minor I-a,Moon,0005E252,CopernicusMinorI-aPlanetData,119039,1,4,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus Minor,Copernicus Minor I-a,Moon,0005E252,CopernicusMinorI-aPlanetData,119039,1,4,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Copernicus Minor,Copernicus Minor I-a,Moon,0005E252,CopernicusMinorI-aPlanetData,119039,1,4,Organic,00224640,ResOrgCommonNutrientFaunaHerbivore,Nutrient,Common
Copernicus Minor,Copernicus Minor I-a,Moon,0005E252,CopernicusMinorI-aPlanetData,119039,1,4,Organic,0022463E,ResOrgCommonToxinFaunaHerbivore,Toxin,Common
Copernicus Minor,Copernicus Minor I-a,Moon,0005E252,CopernicusMinorI-aPlanetData,119039,1,4,Organic,0022464A,ResOrgUncommonSpiceFaunaCarnivore,Spice,Uncommon
Copernicus Minor,Copernicus Minor I-b,Moon,0005E251,CopernicusMinorI-bPlanetData,119039,1,3,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Copernicus Minor,Copernicus Minor I-b,Moon,0005E251,CopernicusMinorI-bPlanetData,119039,1,3,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Copernicus Minor,Copernicus Minor I-b,Moon,0005E251,CopernicusMinorI-bPlanetData,119039,1,3,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Copernicus Minor,Copernicus Minor I-b,Moon,0005E251,CopernicusMinorI-bPlanetData,119039,1,3,Inorganic,000057C9,ResInorgUncommonAlkanes_G,Alkanes,Uncommon
Copernicus Minor,Copernicus Minor I-b,Moon,0005E251,CopernicusMinorI-bPlanetData,119039,1,3,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Copernicus Minor,Copernicus Minor I-b,Moon,0005E251,CopernicusMinorI-bPlanetData,119039,1,3,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Inorganic,000057E8,ResInorgRareCarboxylicAcids_L,CarboxylicAcids,Rare
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,00077821,ResOrgCommonFiber,Fiber,Common
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,0029F3FD,ResOrgCommonMetabolicAgent,MetabolicAgent,Common
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,0022463E,ResOrgCommonToxinFaunaHerbivore,Toxin,Common
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,002246D8,ResOrgUncommonAntimicrobialFaunaHerbivore,Antimicrobial,Uncommon
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,00224630,ResOrgUncommonMembraneFaunaHerbivore,Membrane,Uncommon
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,0007782A,ResOrgRareAminoAcids,AminoAcids,Rare
Decaran,Decaran I,Planet,0005DF74,DecaranIPlanetData,119105,0,1,Organic,00224658,ResOrgExoticLubricantFaunaCarnivore,Lubricant,Exotic
Decaran,Decaran II,Planet,0005DF75,DecaranIIPlanetData,119105,0,2,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Decaran,Decaran II,Planet,0005DF75,DecaranIIPlanetData,119105,0,2,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran II,Planet,0005DF75,DecaranIIPlanetData,119105,0,2,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Decaran,Decaran II,Planet,0005DF75,DecaranIIPlanetData,119105,0,2,Inorganic,000057E2,ResInorgExoticEuropium,Europium,Exotic
Decaran,Decaran III,Planet,0005DF76,DecaranIIIPlanetData,119105,0,3,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Decaran,Decaran III,Planet,0005DF76,DecaranIIIPlanetData,119105,0,3,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Decaran,Decaran III,Planet,0005DF76,DecaranIIIPlanetData,119105,0,3,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Decaran,Decaran III,Planet,0005DF76,DecaranIIIPlanetData,119105,0,3,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Decaran,Decaran III,Planet,0005DF76,DecaranIIIPlanetData,119105,0,3,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Decaran,Decaran III,Planet,0005DF76,DecaranIIIPlanetData,119105,0,3,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Decaran,Decaran III,Planet,0005DF76,DecaranIIIPlanetData,119105,0,3,Inorganic,000057C4,ResInorgUncommonTungsten,Tungsten,Uncommon
Decaran,Decaran III,Planet,0005DF76,DecaranIIIPlanetData,119105,0,3,Inorganic,000057CD,ResInorgExoticPalladium,Palladium,Exotic
Decaran,Decaran IV,Planet,0005DF77,DecaranIVPlanetData,119105,0,4,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Decaran,Decaran IV,Planet,0005DF77,DecaranIVPlanetData,119105,0,4,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran IV,Planet,0005DF77,DecaranIVPlanetData,119105,0,4,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Decaran,Decaran IX,Planet,0005DF83,DecaranIXPlanetData,119105,0,9,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Decaran,Decaran IX,Planet,0005DF83,DecaranIXPlanetData,119105,0,9,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran IX,Planet,0005DF83,DecaranIXPlanetData,119105,0,9,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Decaran,Decaran V,Planet,0005DF78,DecaranVPlanetData,119105,0,5,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Decaran,Decaran V,Planet,0005DF78,DecaranVPlanetData,119105,0,5,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran V,Planet,0005DF78,DecaranVPlanetData,119105,0,5,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Decaran,Decaran V-a,Moon,0005DF79,DecaranV-aPlanetData,119105,5,11,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran V-a,Moon,0005DF79,DecaranV-aPlanetData,119105,5,11,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Decaran,Decaran V-b,Moon,0005DF7A,DecaranV-bPlanetData,119105,5,12,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Decaran,Decaran V-b,Moon,0005DF7A,DecaranV-bPlanetData,119105,5,12,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran V-b,Moon,0005DF7A,DecaranV-bPlanetData,119105,5,12,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Decaran,Decaran VI-a,Moon,0005DF7C,DecaranVI-aPlanetData,119105,6,15,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Decaran,Decaran VI-a,Moon,0005DF7C,DecaranVI-aPlanetData,119105,6,15,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Decaran,Decaran VI-a,Moon,0005DF7C,DecaranVI-aPlanetData,119105,6,15,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Decaran,Decaran VII,Planet,0005DF7D,DecaranVIIPlanetData,119105,0,7,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Decaran,Decaran VII,Planet,0005DF7D,DecaranVIIPlanetData,119105,0,7,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran VII-a,Moon,0005DF7E,DecaranVII-aPlanetData,119105,7,13,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Decaran,Decaran VII-a,Moon,0005DF7E,DecaranVII-aPlanetData,119105,7,13,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Decaran,Decaran VII-a,Moon,0005DF7E,DecaranVII-aPlanetData,119105,7,13,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Decaran,Decaran VII-b,Moon,0005DF7F,DecaranVII-bPlanetData,119105,7,14,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran VII-b,Moon,0005DF7F,DecaranVII-bPlanetData,119105,7,14,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Decaran,Decaran VII-b,Moon,0005DF7F,DecaranVII-bPlanetData,119105,7,14,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Decaran,Decaran VII-b,Moon,0005DF7F,DecaranVII-bPlanetData,119105,7,14,Inorganic,00005DF8,ResInorgUniqueVytinium,Vytinium,Unique
Decaran,Decaran VIII-a,Moon,0005DF81,DecaranVIII-aPlanetData,119105,8,16,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Decaran,Decaran VIII-a,Moon,0005DF81,DecaranVIII-aPlanetData,119105,8,16,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Decaran,Decaran VIII-b,Moon,0005DF82,DecaranVIII-bPlanetData,119105,8,17,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Decaran,Decaran VIII-b,Moon,0005DF82,DecaranVIII-bPlanetData,119105,8,17,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Decaran,Decaran VIII-b,Moon,0005DF82,DecaranVIII-bPlanetData,119105,8,17,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Delta Pavonis,Ampere,Moon,0005E053,AmperePlanetData,98924,7,18,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Delta Pavonis,Ampere,Moon,0005E053,AmperePlanetData,98924,7,18,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Delta Pavonis,Ampere,Moon,0005E053,AmperePlanetData,98924,7,18,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Delta Pavonis,Ampere,Moon,0005E053,AmperePlanetData,98924,7,18,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Delta Pavonis,Ampere,Moon,0005E053,AmperePlanetData,98924,7,18,Inorganic,000057C9,ResInorgUncommonAlkanes_G,Alkanes,Uncommon
Delta Pavonis,Ampere,Moon,0005E053,AmperePlanetData,98924,7,18,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Delta Pavonis,Ampere,Moon,0005E053,AmperePlanetData,98924,7,18,Inorganic,000057C3,ResInorgUncommonSilver,Silver,Uncommon
Delta Pavonis,Ampere,Moon,0005E053,AmperePlanetData,98924,7,18,Inorganic,000057ED,ResInorgRareVanadium,Vanadium,Rare
Delta Pavonis,Arachna,Planet,0005E046,ArachnaPlanetData,98924,0,3,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Delta Pavonis,Arachna,Planet,0005E046,ArachnaPlanetData,98924,0,3,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Delta Pavonis,Arachna,Planet,0005E046,ArachnaPlanetData,98924,0,3,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Delta Pavonis,Arachna,Planet,0005E046,ArachnaPlanetData,98924,0,3,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Delta Pavonis,Arachna,Planet,0005E046,ArachnaPlanetData,98924,0,3,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Delta Pavonis,Arachna,Planet,0005E046,ArachnaPlanetData,98924,0,3,Inorganic,000057C4,ResInorgUncommonTungsten,Tungsten,Uncommon
Delta Pavonis,Arachna,Planet,0005E046,ArachnaPlanetData,98924,0,3,Inorganic,000057C2,ResInorgExoticDysprosium,Dysprosium,Exotic
Delta Pavonis,Augur,Moon,0005E050,AugurPlanetData,98924,6,16,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Delta Pavonis,Augur,Moon,0005E050,AugurPlanetData,98924,6,16,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Delta Pavonis,Augur,Moon,0005E050,AugurPlanetData,98924,6,16,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Delta Pavonis,Augur,Moon,0005E050,AugurPlanetData,98924,6,16,Inorganic,000057D1,ResInorgRareTetrafluorides_G,Tetrafluorides,Rare
Delta Pavonis,Bitsy,Moon,0005E049,BitsyPlanetData,98924,3,12,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Delta Pavonis,Bitsy,Moon,0005E049,BitsyPlanetData,98924,3,12,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Delta Pavonis,Bitsy,Moon,0005E049,BitsyPlanetData,98924,3,12,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Delta Pavonis,Bitsy,Moon,0005E049,BitsyPlanetData,98924,3,12,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Delta Pavonis,Bode,Planet,0005E04F,BodePlanetData,98924,0,6,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Delta Pavonis,Bode,Planet,0005E04F,BodePlanetData,98924,0,6,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Delta Pavonis,Bode,Planet,0005E04F,BodePlanetData,98924,0,6,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Delta Pavonis,Bode,Planet,0005E04F,BodePlanetData,98924,0,6,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Delta Pavonis,Bose,Moon,0005E04B,BosePlanetData,98924,4,13,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Delta Pavonis,Bose,Moon,0005E04B,BosePlanetData,98924,4,13,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Delta Pavonis,Coulomb,Moon,0005E055,CoulombPlanetData,98924,7,20,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Delta Pavonis,Coulomb,Moon,0005E055,CoulombPlanetData,98924,7,20,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Delta Pavonis,Coulomb,Moon,0005E055,CoulombPlanetData,98924,7,20,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Delta Pavonis,Curie,Planet,0005E044,CuriePlanetData,98924,0,1,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
